Date,TimeOfCall,Age,Gender,Race,Language,City,Reason for Dispatch
10/13/2023,12:58:29 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,1:04:20 AM,42,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/13/2023,1:17:52 AM,Not Given,Male,White,English,Eugene,Check Welfare
10/13/2023,1:23:54 AM,Not Given,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,1:31:08 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,2:47:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,2:48:00 AM,29,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/13/2023,2:55:04 AM,Not Given,Female,White,English,Eugene,Check Welfare
10/13/2023,4:10:05 AM,Not Given,Female,White,English,Informatio not recorded,Check Welfare
10/13/2023,5:17:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,5:52:06 AM,Not Given,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,6:02:00 AM,Not Given,Chose not to disclose,White,English,Springfield,Suicidal Subject
10/13/2023,6:20:40 AM,28,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,6:36:45 AM,Not Given,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,7:25:45 AM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/13/2023,7:38:35 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,8:22:43 AM,Not Given,Chose not to disclose,White,English,Eugene,Suicidal Subject
10/13/2023,9:10:58 AM,Not Given,Male,White,English,Eugene,Public Assist
10/13/2023,9:26:20 AM,45,Chose not to disclose,White,English,Eugene,Public Assist
10/13/2023,9:47:28 AM,61,Chose not to disclose,White,English,Eugene,Suicidal Subject
10/13/2023,10:04:32 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,10:19:16 AM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/13/2023,10:32:31 AM,43,Chose not to disclose,Hispanic or Latino,English,Springfield,Suicidal Subject
10/13/2023,10:39:20 AM,36,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,11:17:25 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,11:22:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,11:24:36 AM,24,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,11:45:00 AM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/13/2023,11:46:30 AM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,12:21:35 PM,Not Given,Chose not to disclose,White,English,Springfield,Suicidal Subject
10/13/2023,12:23:41 PM,Not Given,Female,White,English,Eugene,Check Welfare
10/13/2023,12:41:15 PM,Not Given,Chose not to disclose,White,English,Springfield,Public Assist
10/13/2023,1:28:01 PM,Not Given,Female,White,English,Springfield,Check Welfare
10/13/2023,2:01:42 PM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,2:26:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Public Assist
10/13/2023,2:26:32 PM,71,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,2:28:56 PM,Not Given,Male,White,English,Eugene,Suicidal Subject
10/13/2023,2:50:53 PM,47,Chose not to disclose,White,English,Eugene,Check Welfare
10/13/2023,3:10:43 PM,Not Given,Female,White,English,Eugene,Check Welfare
10/14/2023,3:19:55 PM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,4:03:34 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/14/2023,4:28:16 PM,28,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,4:34:12 PM,33,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,4:36:55 PM,50,Male,White,English,Eugene,Public Assist
10/14/2023,5:20:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/14/2023,5:23:03 PM,Not Given,Male,White,English,Informatio not recorded,Check Welfare
10/14/2023,5:34:26 PM,34,Male,White,English,Informatio not recorded,Check Welfare
10/14/2023,5:42:34 PM,61,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,5:58:59 PM,47,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,7:00:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/14/2023,7:14:45 PM,Not Given,Female,White,English,Informatio not recorded,Check Welfare
10/14/2023,7:28:38 PM,71,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/14/2023,7:34:58 PM,61,Chose not to disclose,White,English,Eugene,Public Assist
10/14/2023,7:53:51 PM,46,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,8:00:00 PM,16,Chose not to disclose,White,English,Springfield,Check Welfare
10/14/2023,8:00:33 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,8:17:50 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,8:43:22 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/14/2023,9:07:08 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,9:33:51 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,9:38:04 PM,46,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,9:46:07 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/14/2023,10:11:12 PM,45,Female,White,English,Informatio not recorded,Check Welfare
10/14/2023,11:02:32 PM,Not Given,Male,White,English,Informatio not recorded,Check Welfare
10/14/2023,12:34:47 AM,61,Male,White,English,Informatio not recorded,Suicidal Subject
10/14/2023,1:09:01 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,1:30:11 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/14/2023,1:50:32 AM,58,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,2:14:18 AM,Not Given,Female,White,English,Informatio not recorded,Public Assist
10/14/2023,2:27:40 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/14/2023,2:39:31 AM,76,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,3:18:26 AM,60,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,3:32:12 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Suicidal Subject
10/14/2023,4:00:18 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,4:21:22 AM,Not Given,Male,White,English,Informatio not recorded,Public Assist
10/14/2023,10:45:50 AM,28,Male,White,English,Eugene,Public Assist
10/14/2023,11:37:43 AM,Not Given,Chose not to disclose,White,English,Eugene,Public Assist
10/14/2023,12:00:00 PM,Not Given,Female,White,English,Springfield,Check Welfare
10/14/2023,12:30:00 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,12:56:18 PM,62,Chose not to disclose,White,English,Eugene,Check Welfare
10/14/2023,1:00:00 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,1:18:58 PM,65,Male,White,English,Eugene,Check Welfare
10/14/2023,1:35:03 PM,Not Given,Male,White,English,Eugene,Check Welfare
10/14/2023,1:43:55 PM,41,Chose not to disclose,White,English,Eugene,Suicidal Subject
10/14/2023,2:00:00 PM,54,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/14/2023,2:44:18 PM,Not Given,Female,White,English,Eugene,Check Welfare
10/15/2023,2:48:10 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/15/2023,2:52:12 PM,Not Given,Female,White,English,Eugene,Check Welfare
10/15/2023,3:01:51 PM,53,Chose not to disclose,White,English,Eugene,Check Welfare
10/15/2023,4:04:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/15/2023,4:12:35 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/15/2023,4:22:00 PM,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
10/15/2023,5:17:00 PM,Not Given,Male,White,English,Informatio not recorded,Public Assist
10/15/2023,5:27:41 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/15/2023,5:41:45 PM,59,Male,White,English,Informatio not recorded,Public Assist
10/15/2023,6:04:33 PM,Not Given,Male,White,English,Springfield,Check Welfare
10/15/2023,6:29:00 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Public Assist
10/15/2023,6:37:45 PM,62,Female,White,English,Informatio not recorded,Check Welfare
10/15/2023,6:51:34 PM,70,Female,White,English,Springfield,Public Assist
10/15/2023,6:53:43 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/15/2023,7:09:28 PM,Not Given,Female,White,English,Informatio not recorded,Suicidal Subject
10/15/2023,7:31:56 PM,24,Male,White,English,Informatio not recorded,Check Welfare
10/15/2023,7:53:51 PM,32,Female,White,English,Eugene,Check Welfare
10/15/2023,8:03:57 PM,39,Female,White,English,Eugene,Check Welfare
10/15/2023,8:42:54 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Check Welfare
10/15/2023,8:46:04 PM,Not Given,Female,White,English,Eugene,Check Welfare
10/15/2023,8:55:00 PM,26,Chose not to disclose,White,English,Eugene,Check Welfare
10/15/2023,9:28:35 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/15/2023,10:11:25 PM,47,Female,White,English,Springfield,Check Welfare
10/15/2023,11:09:14 PM,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
10/15/2023,11:15:00 PM,33,Chose not to disclose,White,English,Eugene,Information Not Available
10/15/2023,12:10:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/15/2023,12:40:00 AM,Not Given,Male,White,English,Informatio not recorded,Information Not Available
10/16/2023,12:55:00 AM,49,Male,White,English,Springfield,Information Not Available
10/16/2023,1:00:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,2:39:44 AM,Not Given,Female,White,English,Informatio not recorded,Information Not Available
10/16/2023,11:09:58 AM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,11:27:53 AM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,11:39:39 AM,Not Given,Male,White,English,Eugene,Information Not Available
10/16/2023,12:05:45 PM,40,Female,White,English,Eugene,Information Not Available
10/16/2023,12:52:24 PM,31,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,1:08:00 PM,Not Given,Male,White,English,Eugene,Information Not Available
10/16/2023,1:22:41 PM,34,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,1:35:05 PM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,1:42:52 PM,Not Given,Female,White,English,Eugene,Information Not Available
10/16/2023,1:50:00 PM,29,Male,White,English,Eugene,Information Not Available
10/16/2023,2:21:14 PM,26,Male,White,English,Eugene,Information Not Available
10/16/2023,3:08:38 PM,55,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,3:25:27 PM,61,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,3:55:37 PM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,4:05:16 PM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,4:12:52 PM,30,Male,White,English,Eugene,Information Not Available
10/16/2023,6:00:00 PM,59,Male,White,English,Springfield,Information Not Available
10/16/2023,6:54:00 PM,Not Given,Male,White,English,Springfield,Information Not Available
10/16/2023,7:20:00 PM,Not Given,Male,White,English,Springfield,Information Not Available
10/16/2023,8:07:00 PM,38,Female,White,English,Springfield,Information Not Available
10/16/2023,8:36:00 PM,35,Female,White,English,Springfield,Information Not Available
10/16/2023,11:30:00 PM,56,Female,White,English,Eugene,Information Not Available
10/16/2023,12:20:57 AM,26,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,12:46:24 AM,45,Male,Hispanic or Latino,English,Eugene,Information Not Available
10/16/2023,1:13:12 AM,45,Female,White,English,Eugene,Information Not Available
10/16/2023,2:13:36 AM,26,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,2:34:00 AM,60,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/16/2023,2:35:00 AM,44,Male,White,English,Eugene,Information Not Available
10/16/2023,2:42:00 AM,Not Given,Female,White,English,Eugene,Information Not Available
10/16/2023,2:46:00 AM,50,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,3:22:27 AM,47,Female,White,English,Eugene,Information Not Available
10/16/2023,4:20:00 AM,71,Female,Other Race,English,Eugene,Information Not Available
10/16/2023,4:20:00 AM,71,Female,Other Race,English,Eugene,Information Not Available
10/16/2023,5:33:00 AM,Not Given,Male,White,English,Springfield,Information Not Available
10/16/2023,6:01:57 AM,Not Given,Female,White,English,Eugene,Information Not Available
10/16/2023,6:18:52 AM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/16/2023,6:30:00 AM,Not Given,Male,White,English,Springfield,Information Not Available
10/16/2023,6:46:00 AM,26,Male,White,English,Eugene,Information Not Available
10/16/2023,6:54:00 AM,Not Given,Chose not to disclose,White,English,Springfield,Information Not Available
10/16/2023,7:14:00 AM,Not Given,Chose not to disclose,White,English,Springfield,Information Not Available
10/16/2023,7:20:25 AM,62,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,7:59:00 AM,34,Chose not to disclose,Black or African American,English,Informatio not recorded,Information Not Available
10/16/2023,8:20:00 AM,Not Given,Female,White,English,Informatio not recorded,Information Not Available
10/16/2023,9:31:05 AM,40,Chose not to disclose,White,English,Springfield,Information Not Available
10/16/2023,9:37:00 AM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,10:15:00 AM,16,Male,White,English,Informatio not recorded,Information Not Available
10/16/2023,10:45:00 AM,48,Chose not to disclose,White,English,Springfield,Information Not Available
10/16/2023,10:52:00 AM,48,Male,Other Race,English,Eugene,Information Not Available
10/16/2023,11:15:12 AM,43,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,11:20:00 AM,Not Given,Female,White,English,Springfield,Information Not Available
10/16/2023,11:21:25 AM,45,Male,White,English,Informatio not recorded,Information Not Available
10/16/2023,11:55:00 AM,25,Chose not to disclose,White,English,Springfield,Information Not Available
10/16/2023,12:16:00 PM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/16/2023,12:17:00 PM,Not Given,Male,White,English,Informatio not recorded,Information Not Available
10/16/2023,12:54:03 PM,64,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,12:54:03 PM,64,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,1:30:00 PM,Not Given,Female,White,English,Springfield,Information Not Available
10/17/2023,2:20:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Information Not Available
10/17/2023,2:41:14 PM,Not Given,Male,White,English,Springfield,Information Not Available
10/17/2023,3:30:00 PM,Not Given,Chose not to disclose,White,English,Springfield,Information Not Available
10/17/2023,4:00:09 PM,Not Given,Male,White,English,Eugene,Information Not Available
10/17/2023,4:18:44 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/17/2023,5:18:30 PM,Not Given,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,5:47:29 PM,59,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,6:06:06 PM,61,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,6:08:00 PM,60,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,6:33:18 PM,30,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,6:42:21 PM,71,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/17/2023,6:59:59 PM,32,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,7:10:28 PM,20,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,7:38:06 PM,Not Given,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/17/2023,7:40:32 PM,19,Chose not to disclose,White,English,Eugene,Information Not Available
10/17/2023,7:58:18 PM,48,Chose not to disclose,White,English,Informatio not recorded,Information Not Available
10/17/2023,8:05:07 PM,34,Female,White,English,Eugene,Information Not Available
